,rtTitle,ptTitle,rgDesc,TradeValue
0,Oman,Afghanistan,Export,28902.0
1,Oman,Algeria,Export,405254.0
2,Oman,Algeria,Import,1541445.0
3,Oman,Bahrain,Export,6688369.0
4,Oman,Bahrain,Import,66888523.0
5,Oman,Comoros,Export,650.0
6,Oman,Cyprus,Export,385015.0
7,Oman,Cyprus,Import,2877103.0
8,Oman,Djibouti,Export,115839.0
9,Oman,Fmr Sudan,Export,726380.0
10,Oman,Fmr Sudan,Import,13417.0
11,Oman,Jordan,Export,1511572.0
12,Oman,Jordan,Import,3142852.0
13,Oman,Kuwait,Export,8297167.0
14,Oman,Kuwait,Import,7897083.0
15,Oman,Lebanon,Export,1460173.0
16,Oman,Lebanon,Import,1599868.0
17,Oman,Libya,Export,3283825.0
18,Oman,Malta,Export,3901.0
19,Oman,Malta,Import,983547.0
20,Oman,Morocco,Export,121804.0
21,Oman,Morocco,Import,60270.0
22,Oman,Pakistan,Export,1432433.0
23,Oman,Pakistan,Import,37796585.0
24,Oman,Qatar,Export,6501980.0
25,Oman,Qatar,Import,7622174.0
26,Oman,Saudi Arabia,Export,39796698.0
27,Oman,Saudi Arabia,Import,72465337.0
28,Oman,Syria,Export,9076736.0
29,Oman,Syria,Import,432995.0
30,Oman,Turkey,Export,70235.0
31,Oman,Turkey,Import,11063747.0
32,Oman,United Arab Emirates,Export,455247185.0
33,Oman,United Arab Emirates,Import,954916422.0
34,Oman,World,Export,5237059479.0
35,Oman,World,Import,3354136323.0
36,Oman,Yemen,Export,189428924.0
37,Oman,Yemen,Import,1166925.0
