yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Re-Export,Georgia,2,Meat and edible meat offal,Central Asia,Asia,761929
2010,2010,Re-Export,Georgia,2,Meat and edible meat offal,World,World,784127
