yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Australia and New Zealand,Oceania,63926
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Eastern Asia,Asia,128880
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Eastern Europe,Europe,885941
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Latin America and the Caribbean,Americas,374306
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern Africa,Africa,312321
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern America,Americas,587285
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Northern Europe,Europe,305820
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",South-eastern Asia,Asia,48758
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Southern Asia,Asia,40234
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Southern Europe,Europe,1776401
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Sub-Saharan Africa,Africa,55583
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Western Asia,Asia,23773
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",Western Europe,Europe,699859
1999,1999,Re-Export,Cyprus,90,"Optical, photo, technical, medical, etc apparatus",World,World,7156485
