yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2010,2010,Export,Georgia,40,Rubber and articles thereof,Central Asia,Asia,296625
2010,2010,Export,Georgia,40,Rubber and articles thereof,Eastern Europe,Europe,7415
2010,2010,Export,Georgia,40,Rubber and articles thereof,Northern America,Americas,95
2010,2010,Export,Georgia,40,Rubber and articles thereof,Northern Europe,Europe,1598
2010,2010,Export,Georgia,40,Rubber and articles thereof,Southern Asia,Asia,236958
2010,2010,Export,Georgia,40,Rubber and articles thereof,Southern Europe,Europe,907
2010,2010,Export,Georgia,40,Rubber and articles thereof,Sub-Saharan Africa,Africa,23
2010,2010,Export,Georgia,40,Rubber and articles thereof,Western Asia,Asia,441
2010,2010,Export,Georgia,40,Rubber and articles thereof,Western Europe,Europe,4268
2010,2010,Export,Georgia,40,Rubber and articles thereof,World,World,830194
