rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Azerbaijan,Import,8304978
Afghanistan,Iraq,Export,8600584
Afghanistan,Iraq,Import,26152
Afghanistan,Jordan,Export,28704
Afghanistan,Jordan,Import,19527
Afghanistan,Lebanon,Import,1279824
Afghanistan,Pakistan,Export,151263173
Afghanistan,Pakistan,Import,587435130
Afghanistan,Saudi Arabia,Export,1566230
Afghanistan,Saudi Arabia,Import,53272684
Afghanistan,United Arab Emirates,Export,6056938
Afghanistan,United Arab Emirates,Import,104791182
Afghanistan,World,Export,387414356
Afghanistan,World,Import,5107291263
