yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1996,1996,Export,Algeria,95,"Toys, games, sports requisites",Sub-Saharan Africa,Africa,8040
1996,1996,Export,Algeria,95,"Toys, games, sports requisites",World,World,8113
