yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Armenia,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",105315410.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2016,2016.0,Import,Armenia,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4507.0,,40.7696272,44.6736646,55.670249,10.3333283
2016,2016.0,Import,Armenia,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",154.0,,40.7696272,44.6736646,-1.3397668,-79.3666965
2016,2016.0,Import,Armenia,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29.0,,40.7696272,44.6736646,58.7523778,25.3319078
2016,2016.0,Import,Armenia,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",228240.0,,40.7696272,44.6736646,63.2467777,25.9209164
2016,2016.0,Import,Armenia,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",393326.0,,40.7696272,44.6736646,46.603354,1.8883335
2016,2016.0,Import,Armenia,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",98649.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2016,2016.0,Import,Armenia,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17558858.0,,40.7696272,44.6736646,51.1638175,10.4478313
2016,2016.0,Import,Armenia,Gibraltar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66.0,,40.7696272,44.6736646,36.1285933,-5.3474761
2016,2016.0,Import,Armenia,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33175.0,,40.7696272,44.6736646,38.9953683,21.9877132
2016,2016.0,Import,Armenia,Grenada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",671.0,,40.7696272,44.6736646,12.1360374,-61.6904045
2016,2016.0,Import,Armenia,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1388.0,,40.7696272,44.6736646,22.350627,114.1849161
2016,2016.0,Import,Armenia,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",474204.0,,40.7696272,44.6736646,47.1817585,19.5060937
2016,2016.0,Import,Armenia,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33525.0,,40.7696272,44.6736646,-2.4833826,117.8902853
2016,2016.0,Import,Armenia,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",109949.0,,40.7696272,44.6736646,32.6475314,54.5643516
2016,2016.0,Import,Armenia,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",348.0,,40.7696272,44.6736646,30.8124247,34.8594762
2016,2016.0,Import,Armenia,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",919225.0,,40.7696272,44.6736646,42.6384261,12.674297
2016,2016.0,Import,Armenia,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13439616.0,,40.7696272,44.6736646,36.5748441,139.2394179
2016,2016.0,Import,Armenia,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63.0,,40.7696272,44.6736646,48.1012954,66.7780818
2016,2016.0,Import,Armenia,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25.0,,40.7696272,44.6736646,,
2016,2016.0,Import,Armenia,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",573080.0,,40.7696272,44.6736646,,
2016,2016.0,Import,Armenia,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",111.0,,40.7696272,44.6736646,56.8406494,24.7537645
2016,2016.0,Import,Armenia,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",707.0,,40.7696272,44.6736646,55.3500003,23.7499997
2016,2016.0,Import,Armenia,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3307.0,,40.7696272,44.6736646,4.5693754,102.2656823
2016,2016.0,Import,Armenia,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",102021.0,,40.7696272,44.6736646,23.6585116,-102.0077097
2016,2016.0,Import,Armenia,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",321904.0,,40.7696272,44.6736646,,
2016,2016.0,Import,Armenia,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",501972.0,,40.7696272,44.6736646,52.2434979,5.6343227
2016,2016.0,Import,Armenia,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1124.0,,40.7696272,44.6736646,60.5000209,9.0999715
2016,2016.0,Import,Armenia,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",998.0,,40.7696272,44.6736646,12.7503486,122.7312101
2016,2016.0,Import,Armenia,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",265172.0,,40.7696272,44.6736646,52.215933,19.134422
2016,2016.0,Import,Armenia,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6655.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2016,2016.0,Import,Armenia,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110771.0,,40.7696272,44.6736646,45.9852129,24.6859225
2016,2016.0,Import,Armenia,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25186132.0,,40.7696272,44.6736646,64.6863136,97.7453061
2016,2016.0,Import,Armenia,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20352.0,,40.7696272,44.6736646,18.1954947,-63.0750234
2016,2016.0,Import,Armenia,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58.0,,40.7696272,44.6736646,8.6400349,-11.8400269
2016,2016.0,Import,Armenia,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96857.0,,40.7696272,44.6736646,22.3511148,78.6677428
2016,2016.0,Import,Armenia,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2177.0,,40.7696272,44.6736646,1.357107,103.8194992
2016,2016.0,Import,Armenia,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",247693.0,,40.7696272,44.6736646,48.7411522,19.4528646
2016,2016.0,Import,Armenia,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8986.0,,40.7696272,44.6736646,15.9266657,107.9650855
2016,2016.0,Import,Armenia,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",898.0,,40.7696272,44.6736646,45.8133113,14.4808369
2016,2016.0,Import,Armenia,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86699.0,,40.7696272,44.6736646,-28.8166236,24.991639
2016,2016.0,Import,Armenia,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",373833.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2016,2016.0,Import,Armenia,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",227007.0,,40.7696272,44.6736646,59.6749712,14.5208584
2016,2016.0,Import,Armenia,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1656.0,,40.7696272,44.6736646,46.7985624,8.2319736
2016,2016.0,Import,Armenia,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",166.0,,40.7696272,44.6736646,34.6401861,39.0494106
2016,2016.0,Import,Armenia,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1268595.0,,40.7696272,44.6736646,14.8971921,100.83273
2016,2016.0,Import,Armenia,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112189.0,,40.7696272,44.6736646,24.0002488,53.9994829
2016,2016.0,Import,Armenia,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42.0,,40.7696272,44.6736646,33.8439408,9.400138
2016,2016.0,Import,Armenia,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4828841.0,,40.7696272,44.6736646,38.9597594,34.9249653
2016,2016.0,Import,Armenia,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",102242.0,,40.7696272,44.6736646,49.4871968,31.2718321
2016,2016.0,Import,Armenia,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",400.0,,40.7696272,44.6736646,26.2540493,29.2675469
2016,2016.0,Import,Armenia,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5698132.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2016,2016.0,Import,Armenia,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9055496.0,,40.7696272,44.6736646,39.7837304,-100.445882
2016,2016.0,Import,Armenia,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",523357.0,,40.7696272,44.6736646,,
