yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Cyprus,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,127882.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2007,2007.0,Re-Export,Cyprus,Bulgaria,35.0,Albuminoidal substances; modified starches; glues; enzymes,145.0,,34.9823018,33.1451285,42.6073975,25.4856617
2007,2007.0,Re-Export,Cyprus,Greece,35.0,Albuminoidal substances; modified starches; glues; enzymes,101574.0,,34.9823018,33.1451285,38.9953683,21.9877132
2007,2007.0,Re-Export,Cyprus,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,8142.0,,34.9823018,33.1451285,31.1667049,36.941628
2007,2007.0,Re-Export,Cyprus,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,18020.0,,34.9823018,33.1451285,33.8750629,35.843409
