yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,1631000,30.8124247,34.8594762,37.977378106878206,73.97804075806764
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,329000,30.8124247,34.8594762,51.67568633314729,27.673469819741847
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,19000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,436000,30.8124247,34.8594762,59.36075159783851,25.01346951967388
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,304000,30.8124247,34.8594762,26.42921218083572,52.86847103284948
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,688000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2016,2016,Import,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,3566000,30.8124247,34.8594762,,
