yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Australia and New Zealand,Oceania,1410
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Eastern Asia,Asia,26132
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Latin America and the Caribbean,Americas,84626
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Northern Africa,Africa,2821
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Northern America,Americas,114816
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Northern Europe,Europe,100130
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Sub-Saharan Africa,Africa,5884455
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Western Asia,Asia,5642
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,Western Europe,Europe,10643
2006,2006,Re-Export,Jordan,99,Commodities not specified according to kind,World,World,8956857
