yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Comoros,World,73,Iron or steel articles,47951,,,-36.8535712,174.7456809
2016,2016,Export,Comoros,Rep. of Korea,73,Iron or steel articles,899,,,,
2016,2016,Export,Comoros,Madagascar,73,Iron or steel articles,47052,,,-18.9249604,46.4416422
2018,2018,Export,Comoros,World,73,Iron or steel articles,64640,,,-36.8535712,174.7456809
2018,2018,Export,Comoros,Madagascar,73,Iron or steel articles,64615,,,-18.9249604,46.4416422
2018,2018,Export,Comoros,Egypt,73,Iron or steel articles,25,,,26.2540493,29.2675469
2019,2019,Export,Comoros,World,73,Iron or steel articles,57529,,,-36.8535712,174.7456809
2019,2019,Export,Comoros,Belgium,73,Iron or steel articles,22,,,50.6402809,4.6667145
2019,2019,Export,Comoros,France,73,Iron or steel articles,1195,,,46.603354,1.8883335
2019,2019,Export,Comoros,Madagascar,73,Iron or steel articles,55515,,,-18.9249604,46.4416422
2019,2019,Export,Comoros,United Rep. of Tanzania,73,Iron or steel articles,795,,,,
2020,2020,Export,Comoros,World,73,Iron or steel articles,60452,,,-36.8535712,174.7456809
2020,2020,Export,Comoros,France,73,Iron or steel articles,170,,,46.603354,1.8883335
2020,2020,Export,Comoros,Madagascar,73,Iron or steel articles,60281,,,-18.9249604,46.4416422
