rtTitle,Subregion,rgDesc,TradeValue
United Arab Emirates,Afghanistan,Export,1650015167
United Arab Emirates,Afghanistan,Import,573212272
United Arab Emirates,Afghanistan,Re-Export,1226526947
United Arab Emirates,Algeria,Export,586304415
United Arab Emirates,Algeria,Import,110765183
United Arab Emirates,Algeria,Re-Export,366722476
United Arab Emirates,Armenia,Export,96803295
United Arab Emirates,Armenia,Import,67713919
United Arab Emirates,Armenia,Re-Export,88497606
United Arab Emirates,Azerbaijan,Export,483891652
United Arab Emirates,Azerbaijan,Import,17341883
United Arab Emirates,Azerbaijan,Re-Export,420409311
United Arab Emirates,Bahrain,Export,2968654366
United Arab Emirates,Bahrain,Import,2429528757
United Arab Emirates,Bahrain,Re-Export,2007526586
United Arab Emirates,Comoros,Export,45321279
United Arab Emirates,Comoros,Import,1490026
United Arab Emirates,Comoros,Re-Export,30044999
United Arab Emirates,Cyprus,Export,72807396
United Arab Emirates,Cyprus,Import,27538690
United Arab Emirates,Cyprus,Re-Export,49092209
United Arab Emirates,Djibouti,Export,750478931
United Arab Emirates,Djibouti,Import,2556301
United Arab Emirates,Djibouti,Re-Export,548673047
United Arab Emirates,Georgia,Export,137095484
United Arab Emirates,Georgia,Import,8883183
United Arab Emirates,Georgia,Re-Export,125491197
United Arab Emirates,Iraq,Export,13057257226
United Arab Emirates,Iraq,Import,1282228098
United Arab Emirates,Iraq,Re-Export,11022659007
United Arab Emirates,Israel,Export,116771981
United Arab Emirates,Israel,Import,42554374
United Arab Emirates,Israel,Re-Export,112132733
United Arab Emirates,Jordan,Export,1698864900
United Arab Emirates,Jordan,Import,448286024
United Arab Emirates,Jordan,Re-Export,1142432423
United Arab Emirates,Kuwait,Export,6927041418
United Arab Emirates,Kuwait,Import,1141803600
United Arab Emirates,Kuwait,Re-Export,4950315759
United Arab Emirates,Lebanon,Export,1394644943
United Arab Emirates,Lebanon,Import,521648971
United Arab Emirates,Lebanon,Re-Export,921287285
United Arab Emirates,Libya,Export,995841407
United Arab Emirates,Libya,Import,955176149
United Arab Emirates,Libya,Re-Export,393540647
United Arab Emirates,Malta,Export,103981187
United Arab Emirates,Malta,Import,36216466
United Arab Emirates,Malta,Re-Export,20441857
United Arab Emirates,Mauritania,Export,181617189
United Arab Emirates,Mauritania,Import,3814593
United Arab Emirates,Mauritania,Re-Export,105819813
United Arab Emirates,Morocco,Export,437106890
United Arab Emirates,Morocco,Import,149989165
United Arab Emirates,Morocco,Re-Export,189135215
United Arab Emirates,Oman,Export,9572983559
United Arab Emirates,Oman,Import,1832379939
United Arab Emirates,Oman,Re-Export,6263598602
United Arab Emirates,Pakistan,Export,3451741166
United Arab Emirates,Pakistan,Import,903703981
United Arab Emirates,Pakistan,Re-Export,1940409609
United Arab Emirates,Qatar,Export,443990
United Arab Emirates,Qatar,Import,181993
United Arab Emirates,Qatar,Re-Export,443990
United Arab Emirates,Saudi Arabia,Export,21465444346
United Arab Emirates,Saudi Arabia,Import,6161395955
United Arab Emirates,Saudi Arabia,Re-Export,14666459085
United Arab Emirates,State of Palestine,Export,22784189
United Arab Emirates,State of Palestine,Import,16339142
United Arab Emirates,State of Palestine,Re-Export,4190858
United Arab Emirates,Yemen,Export,1171773370
United Arab Emirates,Yemen,Import,125455391
United Arab Emirates,Yemen,Re-Export,748358591
