rtTitle,Subregion,rgDesc,TradeValue
Comoros,Afghanistan,Import,573
Comoros,Armenia,Import,14910
Comoros,Azerbaijan,Import,38607
Comoros,Cyprus,Import,30266
Comoros,Jordan,Import,72825
Comoros,Kuwait,Import,68698
Comoros,Lebanon,Import,2501
Comoros,Malta,Import,112
Comoros,Mauritania,Import,31379
Comoros,Morocco,Import,1771429
Comoros,Oman,Export,113680
Comoros,Oman,Import,873815
Comoros,Pakistan,Export,293667
Comoros,Pakistan,Import,30364659
Comoros,Qatar,Import,585
Comoros,Saudi Arabia,Export,2273
Comoros,Saudi Arabia,Import,3311292
Comoros,United Arab Emirates,Export,2676880
Comoros,United Arab Emirates,Import,43061346
