yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,132248,25.3336984,51.2295295,37.977378106878206,73.97804075806764
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,26100,25.3336984,51.2295295,51.67568633314729,27.673469819741847
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,634196,25.3336984,51.2295295,17.925141963241547,-78.01492950057497
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1149340,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,96919,25.3336984,51.2295295,59.36075159783851,25.01346951967388
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,51385,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,438405,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,8043201,25.3336984,51.2295295,,
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Saudi Arabia, Saudi Arabia,4172391,25.3336984,51.2295295,,
2015,2015,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,1342211,25.3336984,51.2295295,,
