rtTitle,Subregion,rgDesc,TradeValue
Cyprus,Afghanistan,Import,19307
Cyprus,Algeria,Export,366659
Cyprus,Algeria,Import,2295332
Cyprus,Algeria,Re-Export,366128
Cyprus,Armenia,Import,5889
Cyprus,Azerbaijan,Export,1435994
Cyprus,Azerbaijan,Re-Export,1435994
Cyprus,Bahrain,Export,2110285
Cyprus,Bahrain,Import,753024
Cyprus,Bahrain,Re-Export,167123
Cyprus,Comoros,Export,11642
Cyprus,Comoros,Re-Export,11642
Cyprus,Djibouti,Export,816406
Cyprus,Djibouti,Re-Export,332262
Cyprus,Georgia,Export,305343
Cyprus,Georgia,Import,4604
Cyprus,Georgia,Re-Export,194963
Cyprus,Iraq,Export,78989
Cyprus,Iraq,Re-Export,78989
Cyprus,Israel,Export,22651341
Cyprus,Israel,Import,53632257
Cyprus,Israel,Re-Export,9461967
Cyprus,Jordan,Export,13683966
Cyprus,Jordan,Import,491475
Cyprus,Jordan,Re-Export,7875940
Cyprus,Kuwait,Export,7776605
Cyprus,Kuwait,Import,59881
Cyprus,Kuwait,Re-Export,1808220
Cyprus,Lebanon,Export,52746178
Cyprus,Lebanon,Import,9998992
Cyprus,Lebanon,Re-Export,25178985
Cyprus,Libya,Export,13619817
Cyprus,Libya,Import,1867893
Cyprus,Libya,Re-Export,9895719
Cyprus,Malta,Export,1192531
Cyprus,Malta,Import,848871
Cyprus,Malta,Re-Export,385903
Cyprus,Mauritania,Import,64376
Cyprus,Morocco,Export,13567524
Cyprus,Morocco,Import,3755532
Cyprus,Morocco,Re-Export,8743984
Cyprus,Oman,Export,2983050
Cyprus,Oman,Import,2163927
Cyprus,Oman,Re-Export,240394
Cyprus,Pakistan,Export,1105444
Cyprus,Pakistan,Import,9039554
Cyprus,Pakistan,Re-Export,479842
Cyprus,Saudi Arabia,Export,13407721
Cyprus,Saudi Arabia,Import,12223198
Cyprus,Saudi Arabia,Re-Export,2760852
Cyprus,United Arab Emirates,Export,47588226
Cyprus,United Arab Emirates,Import,2968172
Cyprus,United Arab Emirates,Re-Export,36099212
Cyprus,World,Export,1227921661
Cyprus,World,Import,3679623344
Cyprus,World,Re-Export,701266463
Cyprus,Yemen,Export,2953835
Cyprus,Yemen,Import,3052
Cyprus,Yemen,Re-Export,1008007
