yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Georgia,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1507024.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2009,2009.0,Export,Georgia,Azerbaijan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,587040.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2009,2009.0,Export,Georgia,Armenia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,917459.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2009,2009.0,Export,Georgia,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2009,2009.0,Export,Georgia,Turkmenistan,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2520.0,,32.3293809,-83.1137366,39.3763807,59.3924609
