yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Lebanon,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17088771.0,,33.8750629,35.843409,-36.8535712,174.7456809
2018,2018.0,Export,Lebanon,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6502.0,,33.8750629,35.843409,10.2116702,38.6521203
2018,2018.0,Export,Lebanon,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",114050.0,,33.8750629,35.843409,46.603354,1.8883335
2018,2018.0,Export,Lebanon,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",480.0,,33.8750629,35.843409,11.8145966,42.8453061
2018,2018.0,Export,Lebanon,Gabon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",126368.0,,33.8750629,35.843409,-0.8999695,11.6899699
2018,2018.0,Export,Lebanon,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",57004.0,,33.8750629,35.843409,13.470062,-15.4900464
2018,2018.0,Export,Lebanon,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",296832.0,,33.8750629,35.843409,51.1638175,10.4478313
2018,2018.0,Export,Lebanon,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",152923.0,,33.8750629,35.843409,8.0300284,-1.0800271
2018,2018.0,Export,Lebanon,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",90054.0,,33.8750629,35.843409,38.9953683,21.9877132
2018,2018.0,Export,Lebanon,Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212983.0,,33.8750629,35.843409,10.7226226,-10.7083587
2018,2018.0,Export,Lebanon,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2230816.0,,33.8750629,35.843409,33.0955793,44.1749775
2018,2018.0,Export,Lebanon,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40940.0,,33.8750629,35.843409,42.6384261,12.674297
2018,2018.0,Export,Lebanon,Côte d'Ivoire,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",972684.0,,33.8750629,35.843409,7.9897371,-5.5679458
2018,2018.0,Export,Lebanon,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",95915.0,,33.8750629,35.843409,36.5748441,139.2394179
2018,2018.0,Export,Lebanon,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",169515.0,,33.8750629,35.843409,31.1667049,36.941628
2018,2018.0,Export,Lebanon,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1050.0,,33.8750629,35.843409,1.4419683,38.4313975
2018,2018.0,Export,Lebanon,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",304150.0,,33.8750629,35.843409,29.2733964,47.4979476
2018,2018.0,Export,Lebanon,Lesotho,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15714.0,,33.8750629,35.843409,-29.6039267,28.3350193
2018,2018.0,Export,Lebanon,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63379.0,,33.8750629,35.843409,5.7499721,-9.3658524
2018,2018.0,Export,Lebanon,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1005661.0,,33.8750629,35.843409,26.8234472,18.1236723
2018,2018.0,Export,Lebanon,Malawi,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15661.0,,33.8750629,35.843409,-13.2687204,33.9301963
2018,2018.0,Export,Lebanon,Mali,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2017826.0,,33.8750629,35.843409,16.3700359,-2.2900239
2018,2018.0,Export,Lebanon,Mauritania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",62812.0,,33.8750629,35.843409,20.2540382,-9.2399263
2018,2018.0,Export,Lebanon,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22930.0,,33.8750629,35.843409,23.6585116,-102.0077097
2018,2018.0,Export,Lebanon,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",293.0,,33.8750629,35.843409,,
2018,2018.0,Export,Lebanon,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11769.0,,33.8750629,35.843409,-19.302233,34.9144977
2018,2018.0,Export,Lebanon,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9101.0,,33.8750629,35.843409,21.0000287,57.0036901
2018,2018.0,Export,Lebanon,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",161219.0,,33.8750629,35.843409,52.2434979,5.6343227
2018,2018.0,Export,Lebanon,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9855.0,,33.8750629,35.843409,-41.5000831,172.8344077
2018,2018.0,Export,Lebanon,Niger,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1178.0,,33.8750629,35.843409,17.7356214,9.3238432
2018,2018.0,Export,Lebanon,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",396760.0,,33.8750629,35.843409,9.6000359,7.9999721
2018,2018.0,Export,Lebanon,Paraguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",80.0,,33.8750629,35.843409,-23.3165935,-58.1693445
2018,2018.0,Export,Lebanon,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",137080.0,,33.8750629,35.843409,25.3336984,51.2295295
2018,2018.0,Export,Lebanon,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",321.0,,33.8750629,35.843409,45.9852129,24.6859225
2018,2018.0,Export,Lebanon,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",95470.0,,33.8750629,35.843409,25.6242618,42.3528328
2018,2018.0,Export,Lebanon,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19774.0,,33.8750629,35.843409,14.4750607,-14.4529612
2018,2018.0,Export,Lebanon,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",131809.0,,33.8750629,35.843409,8.6400349,-11.8400269
2018,2018.0,Export,Lebanon,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5001.0,,33.8750629,35.843409,22.3511148,78.6677428
2018,2018.0,Export,Lebanon,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11923.0,,33.8750629,35.843409,1.357107,103.8194992
2018,2018.0,Export,Lebanon,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6839.0,,33.8750629,35.843409,-28.8166236,24.991639
2018,2018.0,Export,Lebanon,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",555943.0,,33.8750629,35.843409,39.3260685,-4.8379791
2018,2018.0,Export,Lebanon,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27510.0,,33.8750629,35.843409,14.5844444,29.4917691
2018,2018.0,Export,Lebanon,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132.0,,33.8750629,35.843409,59.6749712,14.5208584
2018,2018.0,Export,Lebanon,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67397.0,,33.8750629,35.843409,46.7985624,8.2319736
2018,2018.0,Export,Lebanon,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1095471.0,,33.8750629,35.843409,34.6401861,39.0494106
2018,2018.0,Export,Lebanon,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",550.0,,33.8750629,35.843409,14.8971921,100.83273
2018,2018.0,Export,Lebanon,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18932.0,,33.8750629,35.843409,8.7800265,1.0199765
2018,2018.0,Export,Lebanon,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1032078.0,,33.8750629,35.843409,24.0002488,53.9994829
2018,2018.0,Export,Lebanon,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",84253.0,,33.8750629,35.843409,38.9597594,34.9249653
2018,2018.0,Export,Lebanon,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15655.0,,33.8750629,35.843409,1.5333554,32.2166578
2018,2018.0,Export,Lebanon,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",715035.0,,33.8750629,35.843409,26.2540493,29.2675469
2018,2018.0,Export,Lebanon,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",791836.0,,33.8750629,35.843409,54.7023545,-3.2765753
2018,2018.0,Export,Lebanon,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1178.0,,33.8750629,35.843409,,
2018,2018.0,Export,Lebanon,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",231140.0,,33.8750629,35.843409,5.57675525,-0.1653113957934536
2018,2018.0,Export,Lebanon,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",317217.0,,33.8750629,35.843409,39.7837304,-100.445882
2018,2018.0,Export,Lebanon,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",355.0,,33.8750629,35.843409,12.0753083,-1.6880314
2018,2018.0,Export,Lebanon,Zambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30370.0,,33.8750629,35.843409,-14.5189121,27.5589884
