yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,2918156,33.8750629,35.843409,37.977378106878206,73.97804075806764
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,10109,33.8750629,35.843409,51.67568633314729,27.673469819741847
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,35912,33.8750629,35.843409,43.897683433510366,-100.08947125585888
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,88389,33.8750629,35.843409,59.36075159783851,25.01346951967388
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1131684,33.8750629,35.843409,40.12399607988535,20.742583178432696
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,12828,33.8750629,35.843409,26.42921218083572,52.86847103284948
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,2020302,33.8750629,35.843409,47.92172048214207,7.866753258497997
2017,2017,Import,Lebanon,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,6550014,33.8750629,35.843409,,
