yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Import,Georgia,World,81.0,Other base metals; cermets; articles thereof,217759.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2006,2006.0,Import,Georgia,Finland,81.0,Other base metals; cermets; articles thereof,333.0,,32.3293809,-83.1137366,63.2467777,25.9209164
2006,2006.0,Import,Georgia,Germany,81.0,Other base metals; cermets; articles thereof,3080.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2006,2006.0,Import,Georgia,Greece,81.0,Other base metals; cermets; articles thereof,116927.0,,32.3293809,-83.1137366,38.9953683,21.9877132
2006,2006.0,Import,Georgia,Russian Federation,81.0,Other base metals; cermets; articles thereof,67177.0,,32.3293809,-83.1137366,64.6863136,97.7453061
2006,2006.0,Import,Georgia,Turkey,81.0,Other base metals; cermets; articles thereof,28995.0,,32.3293809,-83.1137366,38.9597594,34.9249653
2006,2006.0,Import,Georgia,United Kingdom,81.0,Other base metals; cermets; articles thereof,1247.0,,32.3293809,-83.1137366,54.7023545,-3.2765753
