rtTitle,Subregion,rgDesc,TradeValue
Georgia,Afghanistan,Export,55092
Georgia,Afghanistan,Import,26486
Georgia,Afghanistan,Re-Export,3954
Georgia,Algeria,Export,656638
Georgia,Algeria,Import,3732
Georgia,Algeria,Re-Export,22760
Georgia,Armenia,Export,151213238
Georgia,Armenia,Import,216712187
Georgia,Armenia,Re-Export,89809541
Georgia,Armenia,Re-Import,22633
Georgia,Azerbaijan,Export,152216881
Georgia,Azerbaijan,Import,492356827
Georgia,Azerbaijan,Re-Export,104606130
Georgia,Azerbaijan,Re-Import,54085
Georgia,Bahrain,Export,119708
Georgia,Bahrain,Import,290
Georgia,Cyprus,Export,652278
Georgia,Cyprus,Import,3483709
Georgia,Cyprus,Re-Export,294322
Georgia,Djibouti,Export,25349
Georgia,Djibouti,Re-Export,21449
Georgia,Iraq,Export,40769557
Georgia,Iraq,Import,1681871
Georgia,Iraq,Re-Export,2565124
Georgia,Iraq,Re-Import,16079
Georgia,Israel,Export,5450770
Georgia,Israel,Import,8667877
Georgia,Israel,Re-Export,1256987
Georgia,Jordan,Export,369446
Georgia,Jordan,Import,278353
Georgia,Jordan,Re-Export,4644
Georgia,Kuwait,Export,376652
Georgia,Kuwait,Import,5814
Georgia,Lebanon,Export,923485
Georgia,Lebanon,Import,1589256
Georgia,Lebanon,Re-Export,5372
Georgia,Lebanon,Re-Import,2315
Georgia,Libya,Export,377680
Georgia,Malta,Export,1795395
Georgia,Malta,Import,1260516
Georgia,Malta,Re-Export,1076553
Georgia,Morocco,Export,1903017
Georgia,Morocco,Import,1276473
Georgia,Oman,Export,730
Georgia,Oman,Import,43173
Georgia,Pakistan,Export,70382
Georgia,Pakistan,Import,3023335
Georgia,Qatar,Export,486446
Georgia,Qatar,Import,361119
Georgia,Qatar,Re-Import,63929
Georgia,Saudi Arabia,Export,8017207
Georgia,Saudi Arabia,Import,4201242
Georgia,Saudi Arabia,Re-Export,919
Georgia,United Arab Emirates,Export,31990154
Georgia,United Arab Emirates,Import,138090597
Georgia,United Arab Emirates,Re-Export,22622794
Georgia,United Arab Emirates,Re-Import,30841
