yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Re-Export,Comoros,85,"Electrical, electronic equipment",Sub-Saharan Africa,Africa,1648
2003,2003,Re-Export,Comoros,85,"Electrical, electronic equipment",World,World,1648
