yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,10315
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Latin America and the Caribbean,Americas,558
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Northern Africa,Africa,15744
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Northern Europe,Europe,42
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",South-eastern Asia,Asia,143171
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Southern Europe,Europe,27233
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Sub-Saharan Africa,Africa,1356743
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Western Asia,Asia,38348
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",Western Europe,Europe,449695
2011,2011,Import,Comoros,22,"Beverages, spirits and vinegar",World,World,4521501
