yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Export,Comoros,40,Rubber and articles thereof,Sub-Saharan Africa,Africa,1132
2013,2013,Export,Comoros,40,Rubber and articles thereof,World,World,1132
