yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Asia,Asia,18797,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,572387,20.2540382,-9.2399263,43.897683433510366,-100.08947125585888
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,South-eastern Asia,Asia,34414,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Europe,Europe,1254480,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Asia,Asia,2398510,20.2540382,-9.2399263,26.42921218083572,52.86847103284948
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,2554117,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,7036283,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Morocco, Morocco,176693,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Saudi Arabia, Saudi Arabia,15573,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,United Arab Emirates, United Arab Emirates,11310,20.2540382,-9.2399263,,
