,rtTitle,ptTitle,rgDesc,TradeValue
0,Fmr Sudan,Afghanistan,Export,59573.0
1,Fmr Sudan,Afghanistan,Import,7052866.0
2,Fmr Sudan,Afghanistan,Re-Export,59523.0
3,Fmr Sudan,Algeria,Import,7783612.0
4,Fmr Sudan,Armenia,Export,3300.0
5,Fmr Sudan,Armenia,Import,13860.0
6,Fmr Sudan,Azerbaijan,Import,20475.0
7,Fmr Sudan,Bahrain,Export,149790.0
8,Fmr Sudan,Bahrain,Import,24355466.0
9,Fmr Sudan,Cyprus,Import,1861195.0
10,Fmr Sudan,Djibouti,Import,39588699.0
11,Fmr Sudan,Georgia,Import,236570.0
12,Fmr Sudan,Iraq,Export,25650528.0
13,Fmr Sudan,Iraq,Import,1410.0
14,Fmr Sudan,Iraq,Re-Export,14581.0
15,Fmr Sudan,Jordan,Export,14820322.0
16,Fmr Sudan,Jordan,Import,19895100.0
17,Fmr Sudan,Jordan,Re-Export,40831.0
18,Fmr Sudan,Kuwait,Export,1516560.0
19,Fmr Sudan,Kuwait,Import,9786163.0
20,Fmr Sudan,Kuwait,Re-Export,1460.0
21,Fmr Sudan,Lebanon,Export,365858.0
22,Fmr Sudan,Lebanon,Import,13591034.0
23,Fmr Sudan,Lebanon,Re-Export,3555.0
24,Fmr Sudan,Libya,Import,172068.0
25,Fmr Sudan,Malta,Import,546270.0
26,Fmr Sudan,Mauritania,Import,1028.0
27,Fmr Sudan,Morocco,Import,13127943.0
28,Fmr Sudan,Oman,Export,185406.0
29,Fmr Sudan,Oman,Import,51191376.0
30,Fmr Sudan,Pakistan,Export,607467.0
31,Fmr Sudan,Pakistan,Import,56357969.0
32,Fmr Sudan,Pakistan,Re-Export,13290.0
33,Fmr Sudan,Qatar,Export,905127.0
34,Fmr Sudan,Qatar,Import,5960775.0
35,Fmr Sudan,Saudi Arabia,Export,218891972.0
36,Fmr Sudan,Saudi Arabia,Import,699238618.0
37,Fmr Sudan,Saudi Arabia,Re-Export,252463.0
38,Fmr Sudan,Syria,Export,2961361.0
39,Fmr Sudan,Syria,Import,27282583.0
40,Fmr Sudan,Syria,Re-Export,816.0
41,Fmr Sudan,Turkey,Export,3657544.0
42,Fmr Sudan,Turkey,Import,213510344.0
43,Fmr Sudan,Turkey,Re-Export,1000.0
44,Fmr Sudan,United Arab Emirates,Export,922754699.0
45,Fmr Sudan,United Arab Emirates,Import,732000018.0
46,Fmr Sudan,United Arab Emirates,Re-Export,393029.0
47,Fmr Sudan,World,Export,8640942993.0
48,Fmr Sudan,World,Import,8379209754.0
49,Fmr Sudan,World,Re-Export,2148923.0
50,Fmr Sudan,Yemen,Export,60125803.0
51,Fmr Sudan,Yemen,Import,108907049.0
