yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Malta,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,16031.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2014,2014.0,Export,Malta,Australia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,5.0,,35.8885993,14.4476911,-24.7761086,134.755
2014,2014.0,Export,Malta,Germany,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1929.0,,35.8885993,14.4476911,51.1638175,10.4478313
2014,2014.0,Export,Malta,Libya,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,4313.0,,35.8885993,14.4476911,26.8234472,18.1236723
2014,2014.0,Export,Malta,United Arab Emirates,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,6072.0,,35.8885993,14.4476911,24.0002488,53.9994829
2014,2014.0,Export,Malta,United Kingdom,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,7.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2014,2014.0,Export,Malta,Bunkers,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3705.0,,35.8885993,14.4476911,42.18544695,-71.13717580263157
