yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,18026,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1971,21.0000287,57.0036901,59.36075159783851,25.01346951967388
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,9285,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,114765,21.0000287,57.0036901,,
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,38445,21.0000287,57.0036901,,
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,16606,21.0000287,57.0036901,,
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,1108,21.0000287,57.0036901,,
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,27459,21.0000287,57.0036901,,
2012,2012,Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,1865,21.0000287,57.0036901,,
