yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2017,2017,Import,Algeria,75,Nickel and articles thereof,Australia and New Zealand,Oceania,183
2017,2017,Import,Algeria,75,Nickel and articles thereof,Eastern Asia,Asia,46066
2017,2017,Import,Algeria,75,Nickel and articles thereof,Eastern Europe,Europe,13479
2017,2017,Import,Algeria,75,Nickel and articles thereof,Latin America and the Caribbean,Americas,1480
2017,2017,Import,Algeria,75,Nickel and articles thereof,Northern Africa,Africa,21788
2017,2017,Import,Algeria,75,Nickel and articles thereof,Northern America,Americas,701926
2017,2017,Import,Algeria,75,Nickel and articles thereof,Northern Europe,Europe,204472
2017,2017,Import,Algeria,75,Nickel and articles thereof,South-eastern Asia,Asia,901
2017,2017,Import,Algeria,75,Nickel and articles thereof,Southern Europe,Europe,227289
2017,2017,Import,Algeria,75,Nickel and articles thereof,Western Asia,Asia,94069
2017,2017,Import,Algeria,75,Nickel and articles thereof,Western Europe,Europe,364903
2017,2017,Import,Algeria,75,Nickel and articles thereof,World,World,1679059
