yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2014,2014,Import,Iraq,30,Pharmaceutical products,Australia and New Zealand,Oceania,2232505
2014,2014,Import,Iraq,30,Pharmaceutical products,Eastern Asia,Asia,252491572
2014,2014,Import,Iraq,30,Pharmaceutical products,Eastern Europe,Europe,4551464
2014,2014,Import,Iraq,30,Pharmaceutical products,Latin America and the Caribbean,Americas,3601820
2014,2014,Import,Iraq,30,Pharmaceutical products,Northern Africa,Africa,8006071
2014,2014,Import,Iraq,30,Pharmaceutical products,Northern America,Americas,137371813
2014,2014,Import,Iraq,30,Pharmaceutical products,Northern Europe,Europe,81605296
2014,2014,Import,Iraq,30,Pharmaceutical products,South-eastern Asia,Asia,808713
2014,2014,Import,Iraq,30,Pharmaceutical products,Southern Asia,Asia,1033995
2014,2014,Import,Iraq,30,Pharmaceutical products,Southern Europe,Europe,260033770
2014,2014,Import,Iraq,30,Pharmaceutical products,Sub-Saharan Africa,Africa,2750657
2014,2014,Import,Iraq,30,Pharmaceutical products,Western Asia,Asia,7221017
2014,2014,Import,Iraq,30,Pharmaceutical products,Western Europe,Europe,273073125
2014,2014,Import,Iraq,30,Pharmaceutical products,World,World,1403113272
