yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,7240,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,50043,31.17,-7.33,6.06272746187266,22.727528470146083
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,40139,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,91079,31.17,-7.33,47.92172048214207,7.866753258497997
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,494757,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,35497,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,9948,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,33903,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,172572,31.17,-7.33,,
2004,2004,Export,Morocco,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,1151,31.17,-7.33,,
