yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Import,Mauritania,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3404129.0,,20.2540382,-9.2399263,-36.8535712,174.7456809
2014,2014.0,Import,Mauritania,China,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,5046.0,,20.2540382,-9.2399263,35.000074,104.999927
2014,2014.0,Import,Mauritania,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,882036.0,,20.2540382,-9.2399263,46.603354,1.8883335
2014,2014.0,Import,Mauritania,Italy,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,80276.0,,20.2540382,-9.2399263,42.6384261,12.674297
2014,2014.0,Import,Mauritania,Morocco,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,221804.0,,20.2540382,-9.2399263,31.1728205,-7.3362482
2014,2014.0,Import,Mauritania,Viet Nam,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,6055.0,,20.2540382,-9.2399263,15.9266657,107.9650855
2014,2014.0,Import,Mauritania,Spain,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,154338.0,,20.2540382,-9.2399263,39.3260685,-4.8379791
2014,2014.0,Import,Mauritania,Thailand,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,15137.0,,20.2540382,-9.2399263,14.8971921,100.83273
2014,2014.0,Import,Mauritania,Tunisia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,2039438.0,,20.2540382,-9.2399263,33.8439408,9.400138
