yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,50049.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2007,2007.0,Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,524.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2007,2007.0,Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,48755.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2007,2007.0,Export,Georgia,Germany,35.0,Albuminoidal substances; modified starches; glues; enzymes,14.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2007,2007.0,Export,Georgia,Turkmenistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,754.0,,32.3293809,-83.1137366,39.3763807,59.3924609
