rtTitle,Subregion,rgDesc,TradeValue
Armenia,Bahrain,Export,13
Armenia,Cyprus,Export,1635389
Armenia,Cyprus,Import,5797224
Armenia,Cyprus,Re-Export,80994
Armenia,Georgia,Export,15836473
Armenia,Georgia,Import,18471122
Armenia,Georgia,Re-Export,5371
Armenia,Israel,Export,17299190
Armenia,Israel,Import,19375275
Armenia,Israel,Re-Export,16992679
Armenia,Jordan,Export,41825
Armenia,Jordan,Import,13032
Armenia,Lebanon,Export,172443
Armenia,Lebanon,Import,4538968
Armenia,Lebanon,Re-Export,242
Armenia,Malta,Export,52
Armenia,Oman,Import,29356
Armenia,Pakistan,Export,71909
Armenia,Saudi Arabia,Export,11106
Armenia,United Arab Emirates,Export,5437483
Armenia,United Arab Emirates,Import,38434871
Armenia,United Arab Emirates,Re-Export,10807
Armenia,World,Export,294036526
Armenia,World,Import,830726342
Armenia,World,Re-Export,90216181
