yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,30,28.0000272,2.9999825,6.06272746187266,22.727528470146083
2007,2007,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,92713,28.0000272,2.9999825,26.42921218083572,52.86847103284948
2007,2007,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,20,28.0000272,2.9999825,47.92172048214207,7.866753258497997
2007,2007,Export,Algeria,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,99900,28.0000272,2.9999825,,
