rtTitle,Subregion,rgDesc,TradeValue
Qatar,Afghanistan,Export,166684
Qatar,Afghanistan,Import,24240
Qatar,Afghanistan,Re-Export,20035
Qatar,Algeria,Export,1673637
Qatar,Algeria,Import,20641
Qatar,Algeria,Re-Export,596209
Qatar,Armenia,Export,5552
Qatar,Armenia,Import,28514
Qatar,Armenia,Re-Export,5552
Qatar,Azerbaijan,Import,59032
Qatar,Bahrain,Export,29188508
Qatar,Bahrain,Import,33591793
Qatar,Bahrain,Re-Export,10183297
Qatar,Cyprus,Export,267378
Qatar,Cyprus,Import,2562619
Qatar,Cyprus,Re-Export,7410
Qatar,Djibouti,Export,18521
Qatar,Djibouti,Re-Export,4010
Qatar,Iraq,Export,165991
Qatar,Iraq,Re-Export,165991
Qatar,Jordan,Export,13351805
Qatar,Jordan,Import,19719917
Qatar,Jordan,Re-Export,2635771
Qatar,Kuwait,Export,32709571
Qatar,Kuwait,Import,28816687
Qatar,Kuwait,Re-Export,14677878
Qatar,Lebanon,Export,12426411
Qatar,Lebanon,Import,9886711
Qatar,Lebanon,Re-Export,2473594
Qatar,Libya,Export,1062829
Qatar,Libya,Import,2663803
Qatar,Libya,Re-Export,49158
Qatar,Malta,Export,35809
Qatar,Malta,Import,670208
Qatar,Mauritania,Export,42856
Qatar,Mauritania,Re-Export,42856
Qatar,Morocco,Export,5862495
Qatar,Morocco,Import,601562
Qatar,Morocco,Re-Export,133940
Qatar,Oman,Export,9880137
Qatar,Oman,Import,24933978
Qatar,Oman,Re-Export,2548644
Qatar,Pakistan,Export,16568147
Qatar,Pakistan,Import,28687567
Qatar,Pakistan,Re-Export,1595564
Qatar,Saudi Arabia,Export,190087347
Qatar,Saudi Arabia,Import,244065825
Qatar,Saudi Arabia,Re-Export,32811873
Qatar,State of Palestine,Export,14629
Qatar,State of Palestine,Import,168677
Qatar,State of Palestine,Re-Export,12362
Qatar,United Arab Emirates,Export,436042356
Qatar,United Arab Emirates,Import,283330247
Qatar,United Arab Emirates,Re-Export,64103860
Qatar,World,Export,8229739410
Qatar,World,Import,4035543652
Qatar,World,Re-Export,206950371
Qatar,Yemen,Export,8814001
Qatar,Yemen,Import,1484213
Qatar,Yemen,Re-Export,1278728
