yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Australia and New Zealand,Oceania,91740
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Central Asia,Asia,3077593
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,949725
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Eastern Europe,Europe,1904575
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Latin America and the Caribbean,Americas,259045
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Northern America,Americas,784049
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Northern Europe,Europe,1523855
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",South-eastern Asia,Asia,10306605
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Southern Asia,Asia,456533
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Southern Europe,Europe,1392535
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Sub-Saharan Africa,Africa,218492
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",Western Europe,Europe,15120686
2021,2021,Re-Export,Georgia,22,"Beverages, spirits and vinegar",World,World,56036753
