yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Australia and New Zealand,Oceania,1133
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Central Asia,Asia,5015
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Eastern Asia,Asia,121
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Eastern Europe,Europe,29803
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Latin America and the Caribbean,Americas,500
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Northern Africa,Africa,127
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Northern America,Americas,12651
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Northern Europe,Europe,1935
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Southern Asia,Asia,48894
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Sub-Saharan Africa,Africa,4613
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,Western Europe,Europe,34691
2011,2011,Export,Azerbaijan,83,Miscellaneous articles of base metal,World,World,154819
