yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,110212,25.3336984,51.2295295,37.977378106878206,73.97804075806764
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,17745,25.3336984,51.2295295,51.67568633314729,27.673469819741847
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,2006,25.3336984,51.2295295,17.925141963241547,-78.01492950057497
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,823268,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,108940,25.3336984,51.2295295,59.36075159783851,25.01346951967388
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,652,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,64224,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,1245,25.3336984,51.2295295,26.42921218083572,52.86847103284948
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,201393,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2013,2013,Import,Qatar,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,14973077,25.3336984,51.2295295,,
