yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Comoros,90,"Optical, photo, technical, medical, etc apparatus",Sub-Saharan Africa,Africa,685
2001,2001,Export,Comoros,90,"Optical, photo, technical, medical, etc apparatus",World,World,685
