yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Azerbaijan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",585355315.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2015,2015.0,Import,Azerbaijan,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2123.0,,40.3936294,47.7872508,30.8124247,34.8594762
2015,2015.0,Import,Azerbaijan,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21567308.0,,40.3936294,47.7872508,42.6384261,12.674297
2015,2015.0,Import,Azerbaijan,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23866.0,,40.3936294,47.7872508,18.1850507,-77.3947693
2015,2015.0,Import,Azerbaijan,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51239952.0,,40.3936294,47.7872508,36.5748441,139.2394179
2015,2015.0,Import,Azerbaijan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41161444.0,,40.3936294,47.7872508,,
2015,2015.0,Import,Azerbaijan,Kyrgyzstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1971.0,,40.3936294,47.7872508,41.5089324,74.724091
2015,2015.0,Import,Azerbaijan,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",990.0,,40.3936294,47.7872508,56.8406494,24.7537645
2015,2015.0,Import,Azerbaijan,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",935.0,,40.3936294,47.7872508,55.3500003,23.7499997
2015,2015.0,Import,Azerbaijan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",816.0,,40.3936294,47.7872508,4.5693754,102.2656823
2015,2015.0,Import,Azerbaijan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",389953.0,,40.3936294,47.7872508,23.6585116,-102.0077097
2015,2015.0,Import,Azerbaijan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",479442.0,,40.3936294,47.7872508,,
2015,2015.0,Import,Azerbaijan,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4475.0,,40.3936294,47.7872508,,
2015,2015.0,Import,Azerbaijan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3176340.0,,40.3936294,47.7872508,52.2434979,5.6343227
2015,2015.0,Import,Azerbaijan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12834.0,,40.3936294,47.7872508,60.5000209,9.0999715
2015,2015.0,Import,Azerbaijan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1120.0,,40.3936294,47.7872508,12.7503486,122.7312101
2015,2015.0,Import,Azerbaijan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",858663.0,,40.3936294,47.7872508,52.215933,19.134422
2015,2015.0,Import,Azerbaijan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",448514.0,,40.3936294,47.7872508,45.9852129,24.6859225
2015,2015.0,Import,Azerbaijan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45806379.0,,40.3936294,47.7872508,64.6863136,97.7453061
2015,2015.0,Import,Azerbaijan,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5000.0,,40.3936294,47.7872508,18.1954947,-63.0750234
2015,2015.0,Import,Azerbaijan,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",425714.0,,40.3936294,47.7872508,44.1534121,20.55144
2015,2015.0,Import,Azerbaijan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2588653.0,,40.3936294,47.7872508,22.3511148,78.6677428
2015,2015.0,Import,Azerbaijan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2499105.0,,40.3936294,47.7872508,48.7411522,19.4528646
2015,2015.0,Import,Azerbaijan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10915.0,,40.3936294,47.7872508,15.9266657,107.9650855
2015,2015.0,Import,Azerbaijan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107.0,,40.3936294,47.7872508,-28.8166236,24.991639
2015,2015.0,Import,Azerbaijan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",639795.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2015,2015.0,Import,Azerbaijan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3757952.0,,40.3936294,47.7872508,59.6749712,14.5208584
2015,2015.0,Import,Azerbaijan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3654157.0,,40.3936294,47.7872508,46.7985624,8.2319736
2015,2015.0,Import,Azerbaijan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6546395.0,,40.3936294,47.7872508,14.8971921,100.83273
2015,2015.0,Import,Azerbaijan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",167140.0,,40.3936294,47.7872508,24.0002488,53.9994829
2015,2015.0,Import,Azerbaijan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3846.0,,40.3936294,47.7872508,33.8439408,9.400138
2015,2015.0,Import,Azerbaijan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27016987.0,,40.3936294,47.7872508,38.9597594,34.9249653
2015,2015.0,Import,Azerbaijan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",618169.0,,40.3936294,47.7872508,49.4871968,31.2718321
2015,2015.0,Import,Azerbaijan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17214156.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2015,2015.0,Import,Azerbaijan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18971658.0,,40.3936294,47.7872508,39.7837304,-100.445882
2015,2015.0,Import,Azerbaijan,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3552240.0,,40.3936294,47.7872508,41.32373,63.9528098
2015,2015.0,Import,Azerbaijan,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5132229.0,,40.3936294,47.7872508,,
