rtTitle,Subregion,rgDesc,TradeValue
Oman,Afghanistan,Export,622009
Oman,Afghanistan,Re-Export,301634
Oman,Algeria,Export,77355881
Oman,Algeria,Import,350248
Oman,Algeria,Re-Export,52709011
Oman,Armenia,Export,267153
Oman,Armenia,Re-Export,267153
Oman,Azerbaijan,Export,7192082
Oman,Azerbaijan,Re-Export,7114357
Oman,Bahrain,Export,26303156
Oman,Bahrain,Import,274195045
Oman,Bahrain,Re-Export,3597460
Oman,Comoros,Export,614315
Oman,Comoros,Re-Export,15215
Oman,Cyprus,Export,6031905
Oman,Cyprus,Import,4771964
Oman,Cyprus,Re-Export,4506709
Oman,Djibouti,Export,27930110
Oman,Djibouti,Re-Export,5296125
Oman,Georgia,Export,1010729
Oman,Georgia,Import,612072
Oman,Georgia,Re-Export,325653
Oman,Iraq,Export,165432250
Oman,Iraq,Re-Export,18744447
Oman,Israel,Export,20807
Oman,Israel,Re-Export,20807
Oman,Jordan,Export,36549795
Oman,Jordan,Import,25542894
Oman,Jordan,Re-Export,4985063
Oman,Kuwait,Export,180025903
Oman,Kuwait,Import,191968664
Oman,Kuwait,Re-Export,50124707
Oman,Lebanon,Export,20568614
Oman,Lebanon,Import,15977681
Oman,Lebanon,Re-Export,8706103
Oman,Libya,Export,5062031
Oman,Libya,Import,260
Oman,Libya,Re-Export,2508678
Oman,Malta,Export,475958
Oman,Malta,Import,4156795
Oman,Malta,Re-Export,780
Oman,Mauritania,Export,4596040
Oman,Mauritania,Re-Export,4453577
Oman,Morocco,Export,17415160
Oman,Morocco,Import,924818
Oman,Morocco,Re-Export,389525
Oman,Pakistan,Export,355688665
Oman,Pakistan,Import,168801101
Oman,Pakistan,Re-Export,89243185
Oman,Qatar,Export,122595131
Oman,Qatar,Import,295406652
Oman,Qatar,Re-Export,12128013
Oman,Saudi Arabia,Export,950020350
Oman,Saudi Arabia,Import,1057893435
Oman,Saudi Arabia,Re-Export,387024000
Oman,State of Palestine,Export,955184
Oman,State of Palestine,Import,7467
Oman,State of Palestine,Re-Export,172297
Oman,United Arab Emirates,Export,3264443734
Oman,United Arab Emirates,Import,5477135710
Oman,United Arab Emirates,Re-Export,2262717567
Oman,World,Export,45161502773
Oman,World,Import,21327242342
Oman,World,Re-Export,5624653565
Oman,Yemen,Export,112790094
Oman,Yemen,Import,17339792
Oman,Yemen,Re-Export,57221214
