yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2002,2002,Import,Cyprus,55,Man-made staple fibers,Australia and New Zealand,Oceania,64841
2002,2002,Import,Cyprus,55,Man-made staple fibers,Central Asia,Asia,34772
2002,2002,Import,Cyprus,55,Man-made staple fibers,Eastern Asia,Asia,7363961
2002,2002,Import,Cyprus,55,Man-made staple fibers,Eastern Europe,Europe,933838
2002,2002,Import,Cyprus,55,Man-made staple fibers,Latin America and the Caribbean,Americas,2885
2002,2002,Import,Cyprus,55,Man-made staple fibers,Northern Africa,Africa,162568
2002,2002,Import,Cyprus,55,Man-made staple fibers,Northern America,Americas,299992
2002,2002,Import,Cyprus,55,Man-made staple fibers,Northern Europe,Europe,2035951
2002,2002,Import,Cyprus,55,Man-made staple fibers,South-eastern Asia,Asia,6448555
2002,2002,Import,Cyprus,55,Man-made staple fibers,Southern Asia,Asia,135242
2002,2002,Import,Cyprus,55,Man-made staple fibers,Southern Europe,Europe,5923885
2002,2002,Import,Cyprus,55,Man-made staple fibers,Sub-Saharan Africa,Africa,12071
2002,2002,Import,Cyprus,55,Man-made staple fibers,Western Asia,Asia,36748
2002,2002,Import,Cyprus,55,Man-made staple fibers,Western Europe,Europe,2654133
2002,2002,Import,Cyprus,55,Man-made staple fibers,World,World,30204267
