yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2014.0,2014.0,Export,Lebanon,1.0,Animals; live,World,World,7427689.0,33.87,35.84,,,12014Lebanon,World,World,367595988.0
2014.0,2014.0,Export,Lebanon,2.0,Meat and edible meat offal,World,World,3947691.0,33.87,35.84,,,22014Lebanon,World,World,181778616.0
2014.0,2014.0,Export,Lebanon,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,1163548.0,33.87,35.84,,,32014Lebanon,World,World,95080719.0
2014.0,2014.0,Export,Lebanon,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,8880825.0,33.87,35.84,,,42014Lebanon,World,World,401870170.0
2014.0,2014.0,Export,Lebanon,5.0,Animal originated products; not elsewhere specified or included,World,World,4370255.0,33.87,35.84,,,52014Lebanon,World,World,3893042.0
2014.0,2014.0,Export,Lebanon,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,1118678.0,33.87,35.84,,,62014Lebanon,World,World,22605188.0
2014.0,2014.0,Export,Lebanon,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,63632632.0,33.87,35.84,,,82014Lebanon,World,World,159045139.0
2014.0,2014.0,Export,Lebanon,9.0,"Coffee, tea, mate and spices",World,World,31464476.0,33.87,35.84,,,92014Lebanon,World,World,110460645.0
2014.0,2014.0,Export,Lebanon,10.0,Cereals,World,World,7087878.0,33.87,35.84,,,102014Lebanon,World,World,360648434.0
2014.0,2014.0,Export,Lebanon,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,20978727.0,33.87,35.84,,,112014Lebanon,World,World,34791926.0
2014.0,2014.0,Export,Lebanon,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,3504751.0,33.87,35.84,,,122014Lebanon,World,World,128691623.0
2014.0,2014.0,Export,Lebanon,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,466858.0,33.87,35.84,,,132014Lebanon,World,World,2354111.0
2014.0,2014.0,Export,Lebanon,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,218972.0,33.87,35.84,,,142014Lebanon,World,World,623056.0
2014.0,2014.0,Export,Lebanon,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,World,World,32773612.0,33.87,35.84,,,152014Lebanon,World,World,186855390.0
2014.0,2014.0,Export,Lebanon,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",World,World,24853599.0,33.87,35.84,,,162014Lebanon,World,World,116336554.0
2014.0,2014.0,Export,Lebanon,18.0,Cocoa and cocoa preparations,World,World,51390433.0,33.87,35.84,,,182014Lebanon,World,World,95791642.0
2014.0,2014.0,Export,Lebanon,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,127712585.0,33.87,35.84,,,202014Lebanon,World,World,88549097.0
2014.0,2014.0,Export,Lebanon,21.0,Miscellaneous edible preparations,World,World,83130797.0,33.87,35.84,,,212014Lebanon,World,World,202848305.0
2014.0,2014.0,Export,Lebanon,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",World,World,3711740.0,33.87,35.84,,,232014Lebanon,World,World,142704257.0
2014.0,2014.0,Export,Lebanon,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",World,World,10717297.0,33.87,35.84,,,252014Lebanon,World,World,135003686.0
2014.0,2014.0,Export,Lebanon,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,32300619.0,33.87,35.84,,,272014Lebanon,World,World,4746230717.0
2014.0,2014.0,Export,Lebanon,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",World,World,49222267.0,33.87,35.84,,,282014Lebanon,World,World,38630707.0
2014.0,2014.0,Export,Lebanon,29.0,Organic chemicals,World,World,2953636.0,33.87,35.84,,,292014Lebanon,World,World,90425595.0
2014.0,2014.0,Export,Lebanon,30.0,Pharmaceutical products,World,World,38207554.0,33.87,35.84,,,302014Lebanon,World,World,1140674040.0
2014.0,2014.0,Export,Lebanon,31.0,Fertilizers,World,World,72604490.0,33.87,35.84,,,312014Lebanon,World,World,55618589.0
2014.0,2014.0,Export,Lebanon,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,115048746.0,33.87,35.84,,,332014Lebanon,World,World,233285843.0
2014.0,2014.0,Export,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,World,World,767069.0,33.87,35.84,,,352014Lebanon,World,World,26411227.0
2014.0,2014.0,Export,Lebanon,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,20022.0,33.87,35.84,,,362014Lebanon,World,World,7580278.0
2014.0,2014.0,Export,Lebanon,37.0,Photographic or cinematographic goods,World,World,144951.0,33.87,35.84,,,372014Lebanon,World,World,13105721.0
2014.0,2014.0,Export,Lebanon,39.0,Plastics and articles thereof,World,World,130567707.0,33.87,35.84,,,392014Lebanon,World,World,694875021.0
2014.0,2014.0,Export,Lebanon,40.0,Rubber and articles thereof,World,World,6515937.0,33.87,35.84,,,402014Lebanon,World,World,133828111.0
2014.0,2014.0,Export,Lebanon,41.0,Raw hides and skins (other than furskins) and leather,World,World,9342954.0,33.87,35.84,,,412014Lebanon,World,World,4750804.0
2014.0,2014.0,Export,Lebanon,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",World,World,11237877.0,33.87,35.84,,,422014Lebanon,World,World,73772780.0
2014.0,2014.0,Export,Lebanon,43.0,Furskins and artificial fur; manufactures thereof,World,World,131937.0,33.87,35.84,,,432014Lebanon,World,World,2508954.0
2014.0,2014.0,Export,Lebanon,45.0,Cork and articles of cork,World,World,145828.0,33.87,35.84,,,452014Lebanon,World,World,1689999.0
2014.0,2014.0,Export,Lebanon,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",World,World,84520.0,33.87,35.84,,,462014Lebanon,World,World,1825473.0
2014.0,2014.0,Export,Lebanon,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,World,World,1051125.0,33.87,35.84,,,472014Lebanon,World,World,20891981.0
2014.0,2014.0,Export,Lebanon,48.0,"Paper and paperboard; articles of paper pulp, of paper or paperboard",World,World,84233613.0,33.87,35.84,,,482014Lebanon,World,World,297003463.0
2014.0,2014.0,Export,Lebanon,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",World,World,124499244.0,33.87,35.84,,,492014Lebanon,World,World,60705842.0
2014.0,2014.0,Export,Lebanon,50.0,Silk,World,World,571575.0,33.87,35.84,,,502014Lebanon,World,World,3689305.0
2014.0,2014.0,Export,Lebanon,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",World,World,384806.0,33.87,35.84,,,512014Lebanon,World,World,3465942.0
2014.0,2014.0,Export,Lebanon,52.0,Cotton,World,World,7447467.0,33.87,35.84,,,522014Lebanon,World,World,22939038.0
2014.0,2014.0,Export,Lebanon,53.0,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,World,World,53885.0,33.87,35.84,,,532014Lebanon,World,World,4437448.0
2014.0,2014.0,Export,Lebanon,54.0,Man-made filaments; strip and the like of man-made textile materials,World,World,979953.0,33.87,35.84,,,542014Lebanon,World,World,31952887.0
2014.0,2014.0,Export,Lebanon,55.0,Man-made staple fibres,World,World,10075923.0,33.87,35.84,,,552014Lebanon,World,World,65760481.0
2014.0,2014.0,Export,Lebanon,56.0,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",World,World,5273694.0,33.87,35.84,,,562014Lebanon,World,World,22060253.0
