yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Eastern Asia,Asia,198842
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Eastern Europe,Europe,39557
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Latin America and the Caribbean,Americas,1305
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Northern America,Americas,3911
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Northern Europe,Europe,33798
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,South-eastern Asia,Asia,209269
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Southern Asia,Asia,60699
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Southern Europe,Europe,42163
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Sub-Saharan Africa,Africa,2210
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Western Asia,Asia,1018
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,Western Europe,Europe,8977
2008,2008,Re-Export,Kuwait,83,Miscellaneous articles of base metal,World,World,1529936
