yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2002,2002,Export,Comoros,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1321
2002,2002,Export,Comoros,96,Miscellaneous manufactured articles,World,World,1321
