yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,101815.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2008,2008.0,Re-Export,Oman,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,1441.0,,21.0000287,57.0036901,26.1551249,50.5344606
2008,2008.0,Re-Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,13706.0,,21.0000287,57.0036901,32.6475314,54.5643516
2008,2008.0,Re-Export,Oman,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,67899.0,,21.0000287,57.0036901,25.6242618,42.3528328
2008,2008.0,Re-Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,18770.0,,21.0000287,57.0036901,24.0002488,53.9994829
