yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2007.0,2007.0,Export,Libya,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",77087.0,,26.8234472,18.1236723,-36.8535712,174.7456809,3.02007.0Libya,11160968.0,
2007.0,2007.0,Export,Libya,World,12.0,Oil seeds and oleaginous fruits,1173.0,,26.8234472,18.1236723,-36.8535712,174.7456809,12.02007.0Libya,40312590.0,
2007.0,2007.0,Export,Libya,World,15.0,Animal or vegetable fats and oils,521465.0,,26.8234472,18.1236723,-36.8535712,174.7456809,15.02007.0Libya,57928444.0,
2007.0,2007.0,Export,Libya,World,16.0,"Preparations of meat, of fish or of crustaceans",5363.0,,26.8234472,18.1236723,-36.8535712,174.7456809,16.02007.0Libya,22351088.0,
2007.0,2007.0,Export,Libya,World,26.0,"Ores, slag and ash",100722.0,,26.8234472,18.1236723,-36.8535712,174.7456809,26.02007.0Libya,3780705.0,
2007.0,2007.0,Export,Libya,World,27.0,"Mineral fuels, mineral oils and products of their distillation",31406404190.0,,26.8234472,18.1236723,-36.8535712,174.7456809,27.02007.0Libya,115636231.0,
2007.0,2007.0,Export,Libya,World,28.0,Inorganic chemicals,8133380.0,,26.8234472,18.1236723,-36.8535712,174.7456809,28.02007.0Libya,31197251.0,
2007.0,2007.0,Export,Libya,World,29.0,Organic chemicals,577891927.0,,26.8234472,18.1236723,-36.8535712,174.7456809,29.02007.0Libya,34406210.0,
2007.0,2007.0,Export,Libya,World,31.0,Fertilizers,239619364.0,,26.8234472,18.1236723,-36.8535712,174.7456809,31.02007.0Libya,2970217.0,
2007.0,2007.0,Export,Libya,World,38.0,Miscellaneous chemical products,8896.0,,26.8234472,18.1236723,-36.8535712,174.7456809,38.02007.0Libya,132918700.0,
2007.0,2007.0,Export,Libya,World,40.0,Rubber and articles thereof,135676.0,,26.8234472,18.1236723,-36.8535712,174.7456809,40.02007.0Libya,64554111.0,
2007.0,2007.0,Export,Libya,World,41.0,Raw hides and skins (other than fur skins) and leather,453713.0,,26.8234472,18.1236723,-36.8535712,174.7456809,41.02007.0Libya,27849.0,
2007.0,2007.0,Export,Libya,World,47.0,Pulp of wood or of other fibrous cellulose material,8584.0,,26.8234472,18.1236723,-36.8535712,174.7456809,47.02007.0Libya,497843.0,
2007.0,2007.0,Export,Libya,World,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",377760.0,,26.8234472,18.1236723,-36.8535712,174.7456809,51.02007.0Libya,372476.0,
2007.0,2007.0,Export,Libya,World,72.0,Iron and steel,91454232.0,,26.8234472,18.1236723,-36.8535712,174.7456809,72.02007.0Libya,96343978.0,
2007.0,2007.0,Export,Libya,World,73.0,Articles of iron or steel,63813915.0,,26.8234472,18.1236723,-36.8535712,174.7456809,73.02007.0Libya,457752074.0,
2007.0,2007.0,Export,Libya,World,78.0,Lead and articles thereof,2066910.0,,26.8234472,18.1236723,-36.8535712,174.7456809,78.02007.0Libya,5031586.0,
2007.0,2007.0,Export,Libya,World,85.0,Electrical machinery and equipment and parts thereof; sound recorders and r ...,93748.0,,26.8234472,18.1236723,-36.8535712,174.7456809,85.02007.0Libya,753594672.0,
2007.0,2007.0,Export,Libya,World,99.0,Commodities not specified according to kind,1.0,,26.8234472,18.1236723,-36.8535712,174.7456809,99.02007.0Libya,,
