yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Import,Morocco,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3512042878.0,,31.1728205,-7.3362482,-36.8535712,174.7456809
2015,2015.0,Import,Morocco,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",118476862.0,,31.1728205,-7.3362482,39.6621648,-8.1353519
2015,2015.0,Import,Morocco,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335692221.0,,31.1728205,-7.3362482,45.9852129,24.6859225
2015,2015.0,Import,Morocco,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",541.0,,31.1728205,-7.3362482,64.6863136,97.7453061
2015,2015.0,Import,Morocco,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10965.0,,31.1728205,-7.3362482,25.6242618,42.3528328
2015,2015.0,Import,Morocco,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",233620.0,,31.1728205,-7.3362482,44.1534121,20.55144
2015,2015.0,Import,Morocco,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",480.0,,31.1728205,-7.3362482,8.6400349,-11.8400269
2015,2015.0,Import,Morocco,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16680191.0,,31.1728205,-7.3362482,22.3511148,78.6677428
2015,2015.0,Import,Morocco,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",152439.0,,31.1728205,-7.3362482,1.357107,103.8194992
2015,2015.0,Import,Morocco,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72410526.0,,31.1728205,-7.3362482,48.7411522,19.4528646
2015,2015.0,Import,Morocco,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64749.0,,31.1728205,-7.3362482,15.9266657,107.9650855
2015,2015.0,Import,Morocco,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16433091.0,,31.1728205,-7.3362482,45.8133113,14.4808369
2015,2015.0,Import,Morocco,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2781380.0,,31.1728205,-7.3362482,-28.8166236,24.991639
2015,2015.0,Import,Morocco,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",239332978.0,,31.1728205,-7.3362482,39.3260685,-4.8379791
2015,2015.0,Import,Morocco,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53167703.0,,31.1728205,-7.3362482,59.6749712,14.5208584
2015,2015.0,Import,Morocco,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",310394.0,,31.1728205,-7.3362482,46.7985624,8.2319736
2015,2015.0,Import,Morocco,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112.0,,31.1728205,-7.3362482,34.6401861,39.0494106
2015,2015.0,Import,Morocco,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52000620.0,,31.1728205,-7.3362482,14.8971921,100.83273
2015,2015.0,Import,Morocco,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",274.0,,31.1728205,-7.3362482,-9.1676396,-171.819687
2015,2015.0,Import,Morocco,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5918413.0,,31.1728205,-7.3362482,24.0002488,53.9994829
2015,2015.0,Import,Morocco,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4192204.0,,31.1728205,-7.3362482,33.8439408,9.400138
2015,2015.0,Import,Morocco,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",281991327.0,,31.1728205,-7.3362482,38.9597594,34.9249653
2015,2015.0,Import,Morocco,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6.0,,31.1728205,-7.3362482,39.3763807,59.3924609
2015,2015.0,Import,Morocco,Turks and Caicos Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",755.0,,31.1728205,-7.3362482,,
2015,2015.0,Import,Morocco,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",247956.0,,31.1728205,-7.3362482,26.2540493,29.2675469
2015,2015.0,Import,Morocco,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",198752490.0,,31.1728205,-7.3362482,54.7023545,-3.2765753
2015,2015.0,Import,Morocco,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129751142.0,,31.1728205,-7.3362482,39.7837304,-100.445882
