yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23921088.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2012,2012.0,Export,Malta,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29280.0,,35.8885993,14.4476911,-24.7761086,134.755
2012,2012.0,Export,Malta,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",132.0,,35.8885993,14.4476911,47.59397,14.12456
2012,2012.0,Export,Malta,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",83147.0,,35.8885993,14.4476911,50.6402809,4.6667145
2012,2012.0,Export,Malta,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159327.0,,35.8885993,14.4476911,35.000074,104.999927
2012,2012.0,Export,Malta,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",85741.0,,35.8885993,14.4476911,46.603354,1.8883335
2012,2012.0,Export,Malta,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129063.0,,35.8885993,14.4476911,51.1638175,10.4478313
2012,2012.0,Export,Malta,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2068.0,,35.8885993,14.4476911,8.0300284,-1.0800271
2012,2012.0,Export,Malta,Guyana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7063.0,,35.8885993,14.4476911,4.8417097,-58.6416891
2012,2012.0,Export,Malta,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64082.0,,35.8885993,14.4476911,22.350627,114.1849161
2012,2012.0,Export,Malta,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",170414.0,,35.8885993,14.4476911,-2.4833826,117.8902853
2012,2012.0,Export,Malta,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26326.0,,35.8885993,14.4476911,33.0955793,44.1749775
2012,2012.0,Export,Malta,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",168849.0,,35.8885993,14.4476911,42.6384261,12.674297
2012,2012.0,Export,Malta,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10668.0,,35.8885993,14.4476911,,
2012,2012.0,Export,Malta,Lao People's Dem. Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1681.0,,35.8885993,14.4476911,,
2012,2012.0,Export,Malta,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7705.0,,35.8885993,14.4476911,33.8750629,35.843409
2012,2012.0,Export,Malta,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11372127.0,,35.8885993,14.4476911,26.8234472,18.1236723
2012,2012.0,Export,Malta,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18965.0,,35.8885993,14.4476911,23.6585116,-102.0077097
2012,2012.0,Export,Malta,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70631.0,,35.8885993,14.4476911,31.1728205,-7.3362482
2012,2012.0,Export,Malta,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1099561.0,,35.8885993,14.4476911,52.2434979,5.6343227
2012,2012.0,Export,Malta,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5137.0,,35.8885993,14.4476911,-41.5000831,172.8344077
2012,2012.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",257196.0,,35.8885993,14.4476911,9.6000359,7.9999721
2012,2012.0,Export,Malta,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",539.0,,35.8885993,14.4476911,12.7503486,122.7312101
2012,2012.0,Export,Malta,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19263.0,,35.8885993,14.4476911,64.6863136,97.7453061
2012,2012.0,Export,Malta,Saint Kitts and Nevis,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",311.0,,35.8885993,14.4476911,17.250512,-62.6725973
