yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2011,2011,Import,Algeria,55,Man-made staple fibres,Central Asia,Asia,499951
2011,2011,Import,Algeria,55,Man-made staple fibres,Eastern Asia,Asia,14012604
2011,2011,Import,Algeria,55,Man-made staple fibres,Eastern Europe,Europe,202106
2011,2011,Import,Algeria,55,Man-made staple fibres,Northern Africa,Africa,1250232
2011,2011,Import,Algeria,55,Man-made staple fibres,Northern America,Americas,120
2011,2011,Import,Algeria,55,Man-made staple fibres,Northern Europe,Europe,2654
2011,2011,Import,Algeria,55,Man-made staple fibres,South-eastern Asia,Asia,1212659
2011,2011,Import,Algeria,55,Man-made staple fibres,Southern Europe,Europe,11714314
2011,2011,Import,Algeria,55,Man-made staple fibres,Western Asia,Asia,3567503
2011,2011,Import,Algeria,55,Man-made staple fibres,Western Europe,Europe,11948966
2011,2011,Import,Algeria,55,Man-made staple fibres,World,World,57246074
