yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Asia,Asia,17382,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern Africa,Africa,981962,20.2540382,-9.2399263,19.569604022535763,12.47761721199581
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,South-eastern Asia,Asia,22109,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Europe,Europe,1359549,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,420145,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2015,2015,Import,Mauritania,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,3324671,20.2540382,-9.2399263,,
