yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Central Asia,Asia,335607112,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,443878,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Europe,Europe,319532,33.7680065,66.2385139,51.67568633314729,27.673469819741847
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,760128,33.7680065,66.2385139,43.897683433510366,-100.08947125585888
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,South-eastern Asia,Asia,76345,33.7680065,66.2385139,10.528384761701911,103.08333472012376
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Southern Asia,Asia,5887473,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,62120,33.7680065,66.2385139,26.42921218083572,52.86847103284948
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,World,World,473225197,33.7680065,66.2385139,,
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin, Pakistan, Pakistan,129682057,33.7680065,66.2385139,,
2015,2015,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin, United Arab Emirates, United Arab Emirates,151458,33.7680065,66.2385139,,
