yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2015,2015,Export,Comoros,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,846
2015,2015,Export,Comoros,39,Plastics and articles thereof,World,World,846
