yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Australia and New Zealand,Oceania,100,16.3471243,47.8915271,-16.85099460447687,133.4130365630627
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,451049,16.3471243,47.8915271,37.977378106878206,73.97804075806764
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Northern America,Americas,601,16.3471243,47.8915271,43.897683433510366,-100.08947125585888
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Northern Europe,Europe,51420,16.3471243,47.8915271,59.36075159783851,25.01346951967388
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,133948,16.3471243,47.8915271,40.12399607988535,20.742583178432696
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Sub-Saharan Africa,Africa,20318,16.3471243,47.8915271,6.06272746187266,22.727528470146083
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,Western Europe,Europe,205325,16.3471243,47.8915271,47.92172048214207,7.866753258497997
2007,2007,Export,Yemen,25,Salt; sulfur; earths and stone; plastering materials,World,World,1105738,16.3471243,47.8915271,,
