rtTitle,Subregion,rgDesc,TradeValue
United Arab Emirates,Afghanistan,Export,1826043417
United Arab Emirates,Afghanistan,Import,25399671
United Arab Emirates,Afghanistan,Re-Export,1673485957
United Arab Emirates,Algeria,Export,478693825
United Arab Emirates,Algeria,Import,12881528
United Arab Emirates,Algeria,Re-Export,262141964
United Arab Emirates,Armenia,Export,102245557
United Arab Emirates,Armenia,Import,3618522
United Arab Emirates,Armenia,Re-Export,94405904
United Arab Emirates,Azerbaijan,Export,309933338
United Arab Emirates,Azerbaijan,Import,1746770
United Arab Emirates,Azerbaijan,Re-Export,278813970
United Arab Emirates,Bahrain,Export,1637002091
United Arab Emirates,Bahrain,Import,754255633
United Arab Emirates,Bahrain,Re-Export,1077595573
United Arab Emirates,Comoros,Export,47833596
United Arab Emirates,Comoros,Import,9704814
United Arab Emirates,Comoros,Re-Export,31730232
United Arab Emirates,Cyprus,Export,22094609
United Arab Emirates,Cyprus,Import,23708314
United Arab Emirates,Cyprus,Re-Export,14045179
United Arab Emirates,Djibouti,Export,229777558
United Arab Emirates,Djibouti,Import,66795800
United Arab Emirates,Djibouti,Re-Export,137428903
United Arab Emirates,Georgia,Export,87164244
United Arab Emirates,Georgia,Import,4446267
United Arab Emirates,Georgia,Re-Export,77789962
United Arab Emirates,Iraq,Export,6662764680
United Arab Emirates,Iraq,Import,1036476600
United Arab Emirates,Iraq,Re-Export,4966821290
United Arab Emirates,Jordan,Export,539599303
United Arab Emirates,Jordan,Import,278004989
United Arab Emirates,Jordan,Re-Export,220572582
United Arab Emirates,Kuwait,Export,2945395778
United Arab Emirates,Kuwait,Import,961145934
United Arab Emirates,Kuwait,Re-Export,1339159448
United Arab Emirates,Lebanon,Export,765966431
United Arab Emirates,Lebanon,Import,362929318
United Arab Emirates,Lebanon,Re-Export,466674678
United Arab Emirates,Libya,Export,866821596
United Arab Emirates,Libya,Import,757711251
United Arab Emirates,Libya,Re-Export,608537219
United Arab Emirates,Malta,Export,14733086
United Arab Emirates,Malta,Import,17499804
United Arab Emirates,Malta,Re-Export,8176708
United Arab Emirates,Mauritania,Export,71161863
United Arab Emirates,Mauritania,Import,5935094
United Arab Emirates,Mauritania,Re-Export,56554587
United Arab Emirates,Morocco,Export,267177014
United Arab Emirates,Morocco,Import,108387539
United Arab Emirates,Morocco,Re-Export,50524559
United Arab Emirates,Oman,Export,5279519664
United Arab Emirates,Oman,Import,1736973842
United Arab Emirates,Oman,Re-Export,2927631734
United Arab Emirates,Pakistan,Export,680040044
United Arab Emirates,Pakistan,Import,895494060
United Arab Emirates,Pakistan,Re-Export,273451042
United Arab Emirates,Qatar,Export,2659073472
United Arab Emirates,Qatar,Import,842401531
United Arab Emirates,Qatar,Re-Export,1745091224
United Arab Emirates,Saudi Arabia,Export,5582340149
United Arab Emirates,Saudi Arabia,Import,3770301674
United Arab Emirates,Saudi Arabia,Re-Export,2645867332
United Arab Emirates,State of Palestine,Export,6824397
United Arab Emirates,State of Palestine,Import,10507700
United Arab Emirates,State of Palestine,Re-Export,80953
United Arab Emirates,Yemen,Export,420847022
United Arab Emirates,Yemen,Import,40938006
United Arab Emirates,Yemen,Re-Export,172431091
