rtTitle,Subregion,rgDesc,TradeValue
Syria,Afghanistan,Import,1622223
Syria,Algeria,Export,145393845
Syria,Algeria,Import,47194781
Syria,Armenia,Export,425002
Syria,Armenia,Import,57847
Syria,Azerbaijan,Export,3413398
Syria,Azerbaijan,Import,2162
Syria,Bahrain,Export,5108835
Syria,Bahrain,Import,47763801
Syria,Cyprus,Export,30219878
Syria,Cyprus,Import,314183
Syria,Djibouti,Export,2233987
Syria,Georgia,Export,3218124
Syria,Georgia,Import,452078
Syria,Iraq,Export,1387515017
Syria,Iraq,Import,3353256
Syria,Jordan,Export,294680960
Syria,Jordan,Import,108723410
Syria,Kuwait,Export,99985107
Syria,Kuwait,Import,55459841
Syria,Lebanon,Export,370769999
Syria,Lebanon,Import,131472783
Syria,Libya,Export,113844940
Syria,Libya,Import,80663944
Syria,Malta,Export,181658
Syria,Malta,Import,76197675
Syria,Mauritania,Export,2339184
Syria,Mauritania,Import,84461
Syria,Morocco,Export,20131745
Syria,Morocco,Import,38561406
Syria,Oman,Export,7656611
Syria,Oman,Import,12691780
Syria,Pakistan,Export,2202912
Syria,Pakistan,Import,16976225
Syria,Qatar,Export,56437772
Syria,Qatar,Import,59797626
Syria,Saudi Arabia,Export,399591128
Syria,Saudi Arabia,Import,684526047
Syria,United Arab Emirates,Export,60736279
Syria,United Arab Emirates,Import,200993626
Syria,World,Export,9780101575
Syria,World,Import,16226028279
Syria,Yemen,Export,63216557
Syria,Yemen,Import,4662751
