yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2007.0,2007.0,Export,Lebanon,World,1.0,Live animals; animal products,218856.0,,33.8750629,35.843409,-36.8535712,174.7456809,1.02007.0Lebanon,154063774.0,
2007.0,2007.0,Export,Lebanon,World,2.0,Meat and edible meat offal,617156.0,,33.8750629,35.843409,-36.8535712,174.7456809,2.02007.0Lebanon,84424174.0,
2007.0,2007.0,Export,Lebanon,World,5.0,"Products of animal origin, not elsewhere specified or included",1412325.0,,33.8750629,35.843409,-36.8535712,174.7456809,5.02007.0Lebanon,1473395.0,
2007.0,2007.0,Export,Lebanon,World,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1416514.0,,33.8750629,35.843409,-36.8535712,174.7456809,6.02007.0Lebanon,9843641.0,
2007.0,2007.0,Export,Lebanon,World,7.0,Edible vegetables and certain roots and tubers,26422164.0,,33.8750629,35.843409,-36.8535712,174.7456809,7.02007.0Lebanon,120149237.0,
2007.0,2007.0,Export,Lebanon,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,53168716.0,,33.8750629,35.843409,-36.8535712,174.7456809,8.02007.0Lebanon,69456389.0,
2007.0,2007.0,Export,Lebanon,World,9.0,"Coffee, tea, maté and spices",16534098.0,,33.8750629,35.843409,-36.8535712,174.7456809,9.02007.0Lebanon,65483207.0,
2007.0,2007.0,Export,Lebanon,World,10.0,Cereals,3855084.0,,33.8750629,35.843409,-36.8535712,174.7456809,10.02007.0Lebanon,223327553.0,
2007.0,2007.0,Export,Lebanon,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,664767.0,,33.8750629,35.843409,-36.8535712,174.7456809,11.02007.0Lebanon,15933071.0,
2007.0,2007.0,Export,Lebanon,World,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2877874.0,,33.8750629,35.843409,-36.8535712,174.7456809,12.02007.0Lebanon,53378487.0,
2007.0,2007.0,Export,Lebanon,World,13.0,"Lac; gums, resins and other vegetable saps and extracts",14659.0,,33.8750629,35.843409,-36.8535712,174.7456809,13.02007.0Lebanon,1240342.0,
2007.0,2007.0,Export,Lebanon,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,105338.0,,33.8750629,35.843409,-36.8535712,174.7456809,14.02007.0Lebanon,506477.0,
2007.0,2007.0,Export,Lebanon,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,17105274.0,,33.8750629,35.843409,-36.8535712,174.7456809,15.02007.0Lebanon,120024388.0,
2007.0,2007.0,Export,Lebanon,World,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",11227372.0,,33.8750629,35.843409,-36.8535712,174.7456809,16.02007.0Lebanon,67389792.0,
2007.0,2007.0,Export,Lebanon,World,17.0,Sugars and sugar confectionery,20862364.0,,33.8750629,35.843409,-36.8535712,174.7456809,17.02007.0Lebanon,84998519.0,
2007.0,2007.0,Export,Lebanon,World,18.0,Cocoa and cocoa preparations,14210791.0,,33.8750629,35.843409,-36.8535712,174.7456809,18.02007.0Lebanon,50977588.0,
2007.0,2007.0,Export,Lebanon,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",23628433.0,,33.8750629,35.843409,-36.8535712,174.7456809,19.02007.0Lebanon,91225681.0,
2007.0,2007.0,Export,Lebanon,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",67889091.0,,33.8750629,35.843409,-36.8535712,174.7456809,20.02007.0Lebanon,50756154.0,
2007.0,2007.0,Export,Lebanon,World,21.0,Miscellaneous edible preparations,20547516.0,,33.8750629,35.843409,-36.8535712,174.7456809,21.02007.0Lebanon,93907335.0,
2007.0,2007.0,Export,Lebanon,World,22.0,"Beverages, spirits and vinegar",44348930.0,,33.8750629,35.843409,-36.8535712,174.7456809,22.02007.0Lebanon,136386459.0,
2007.0,2007.0,Export,Lebanon,World,23.0,Residues and waste from the food industries; prepared animal fodder,1367331.0,,33.8750629,35.843409,-36.8535712,174.7456809,23.02007.0Lebanon,47912560.0,
2007.0,2007.0,Export,Lebanon,World,24.0,Tobacco and manufactured tobacco substitutes,34337038.0,,33.8750629,35.843409,-36.8535712,174.7456809,24.02007.0Lebanon,132131163.0,
