yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2020,2020,Export,Cyprus,69,Ceramic products,Australia and New Zealand,Oceania,8590
2020,2020,Export,Cyprus,69,Ceramic products,Eastern Asia,Asia,56911
2020,2020,Export,Cyprus,69,Ceramic products,Eastern Europe,Europe,10928
2020,2020,Export,Cyprus,69,Ceramic products,Latin America and the Caribbean,Americas,5437
2020,2020,Export,Cyprus,69,Ceramic products,Northern America,Americas,43006
2020,2020,Export,Cyprus,69,Ceramic products,Northern Europe,Europe,4663
2020,2020,Export,Cyprus,69,Ceramic products,South-eastern Asia,Asia,2849
2020,2020,Export,Cyprus,69,Ceramic products,Southern Europe,Europe,18531
2020,2020,Export,Cyprus,69,Ceramic products,Sub-Saharan Africa,Africa,1009
2020,2020,Export,Cyprus,69,Ceramic products,Western Asia,Asia,678
2020,2020,Export,Cyprus,69,Ceramic products,Western Europe,Europe,12194
2020,2020,Export,Cyprus,69,Ceramic products,World,World,241588
