yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,191,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2009,2009,Export,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,189,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2009,2009,Export,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,886,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2009,2009,Export,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,1266,35.8885993,14.4476911,,
