yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,1917513,-12.2045176,44.2832964,37.977378106878206,73.97804075806764
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Northern Africa,Africa,133681,-12.2045176,44.2832964,19.569604022535763,12.47761721199581
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Polynesia,Oceania,18391,-12.2045176,44.2832964,-5.109184731250752,167.40343615892436
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,South-eastern Asia,Asia,1107668,-12.2045176,44.2832964,10.528384761701911,103.08333472012376
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,211292,-12.2045176,44.2832964,40.12399607988535,20.742583178432696
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Sub-Saharan Africa,Africa,505340,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,105710,-12.2045176,44.2832964,26.42921218083572,52.86847103284948
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Western Europe,Europe,3785977,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2011,2011,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,World,World,19103769,-12.2045176,44.2832964,,
