yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Oman,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,39017.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2007,2007.0,Re-Export,Oman,Canada,35.0,Albuminoidal substances; modified starches; glues; enzymes,11280.0,,21.0000287,57.0036901,61.0666922,-107.991707
2007,2007.0,Re-Export,Oman,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,25449.0,,21.0000287,57.0036901,32.6475314,54.5643516
2007,2007.0,Re-Export,Oman,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,2289.0,,21.0000287,57.0036901,24.0002488,53.9994829
