yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Re-Export,Saudi Arabia,World,25.0,Salt; sulfur; earths and stone; plastering materials,853048.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2005,2005.0,Re-Export,Saudi Arabia,Bahrain,25.0,Salt; sulfur; earths and stone; plastering materials,166819.0,,25.6242618,42.3528328,26.1551249,50.5344606
2005,2005.0,Re-Export,Saudi Arabia,Iran,25.0,Salt; sulfur; earths and stone; plastering materials,92084.0,,25.6242618,42.3528328,32.6475314,54.5643516
2005,2005.0,Re-Export,Saudi Arabia,Kuwait,25.0,Salt; sulfur; earths and stone; plastering materials,341913.0,,25.6242618,42.3528328,29.2733964,47.4979476
2005,2005.0,Re-Export,Saudi Arabia,Qatar,25.0,Salt; sulfur; earths and stone; plastering materials,61923.0,,25.6242618,42.3528328,25.3336984,51.2295295
2005,2005.0,Re-Export,Saudi Arabia,Fmr Sudan,25.0,Salt; sulfur; earths and stone; plastering materials,103028.0,,25.6242618,42.3528328,18.046398,34.41288
2005,2005.0,Re-Export,Saudi Arabia,Yemen,25.0,Salt; sulfur; earths and stone; plastering materials,87280.0,,25.6242618,42.3528328,16.3471243,47.8915271
