yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Iraq,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,212500,33.0955793,44.1749775,26.42921218083572,52.86847103284948
2011,2011,Export,Iraq,25,Salt; sulfur; earths and stone; plastering materials,World,World,2816878,33.0955793,44.1749775,,
2011,2011,Export,Iraq,25,Salt; sulfur; earths and stone; plastering materials,Jordan, Jordan,2330245,33.0955793,44.1749775,,
2011,2011,Export,Iraq,25,Salt; sulfur; earths and stone; plastering materials,Lebanon, Lebanon,274133,33.0955793,44.1749775,,
