rtTitle,Subregion,rgDesc,TradeValue
Mauritania,Algeria,Export,314391
Mauritania,Algeria,Import,7323167
Mauritania,Bahrain,Import,27680
Mauritania,Cyprus,Import,15251
Mauritania,Djibouti,Import,1047
Mauritania,Iraq,Import,5194
Mauritania,Israel,Export,8010
Mauritania,Israel,Import,4
Mauritania,Jordan,Export,1256
Mauritania,Jordan,Import,7223
Mauritania,Kuwait,Import,30611
Mauritania,Lebanon,Export,91853
Mauritania,Lebanon,Import,1561352
Mauritania,Malta,Import,193
Mauritania,Morocco,Export,1274786
Mauritania,Morocco,Import,3373745
Mauritania,Oman,Import,8274
Mauritania,Pakistan,Export,6164481
Mauritania,Pakistan,Import,16509
Mauritania,Qatar,Import,2271
Mauritania,Saudi Arabia,Import,868105
Mauritania,United Arab Emirates,Import,1443897
Mauritania,World,Export,342806823
Mauritania,World,Import,347792777
Mauritania,Yemen,Import,661
